cik,tic,Year,cluster_10,cluster_100
39899,TGNA,2021,7,49
26172,CMI,2021,4,79
1341439,ORCL,2021,8,90
1171759,RRGB,2021,0,48
886128,FCEL,2021,4,29
764065,CLF,2021,4,58
1709164,HBB,2021,0,62
931015,PII,2021,9,18
1486957,BWXT,2021,4,75
837465,MODG,2021,9,0
1434588,LOPE,2021,7,49
771266,KOPN,2021,8,73
718877,ATVI,2021,7,13
9092,BMI,2021,9,86
51253,IFF,2021,9,19
89089,SCI,2021,7,26
102729,VMI,2021,9,41
1067294,CBRL,2021,0,69
1528356,GNE,2021,4,44
21344,KO,2021,0,28
72971,WFC,2021,3,96
885725,BSX,2021,5,85
20212,CHDN,2021,7,26
815556,FAST,2021,9,15
6176,AP,2021,4,41
898293,JBL,2021,8,20
899689,VNO,2021,1,87
1065837,SKX,2021,0,62
1413898,DALN,2021,7,26
1111711,NI,2021,6,46
899751,TWI,2021,9,34
920522,ESS,2021,1,87
1368265,CLNE,2021,2,8
1227654,CMP,2021,4,64
1674862,ASH,2021,9,9
1319947,DBI,2021,0,5
1306830,CE,2021,9,80
99780,TRN,2021,9,18
1590714,ESI,2021,9,9
1021635,OGE,2021,6,46
105418,WMK,2021,0,35
840489,FCFS,2021,7,6
310764,SYK,2021,5,85
707549,LRCX,2021,8,73
1113809,BBW,2021,0,5
743238,SHYF,2021,9,34
56873,KR,2021,0,35
78128,WTRG,2021,2,72
859737,HOLX,2021,5,85
897723,SANM,2021,8,73
27996,DLX,2021,7,6
1519751,FBIN,2021,9,15
9984,B,2021,9,82
711377,NEOG,2021,9,95
103730,VSH,2021,8,43
318154,AMGN,2021,5,94
1739104,ELAN,2021,5,95
20286,CINF,2021,3,30
69488,MYE,2021,9,82
1739445,ACA,2021,4,89
1745916,PFSI,2021,3,84
1123360,GPN,2021,7,98
1020569,IRM,2021,9,40
700564,FULT,2021,3,55
823768,WM,2021,4,53
1325879,AVEO,2021,5,4
1086600,ARLP,2021,2,56
32604,EMR,2021,9,33
1180262,HLF,2021,0,0
1289308,ENS,2021,4,63
914712,STCN,2021,8,40
1289419,MORN,2021,7,68
861459,GVA,2021,9,93
860413,FIBK,2021,3,55
9389,BALL,2021,9,39
889331,LFUS,2021,8,33
313927,CHD,2021,9,19
883902,CNR,2021,9,39
68505,MSI,2021,8,90
1722482,AVTR,2021,8,12
1421182,VRS,2021,9,39
818686,TEVA,2021,5,65
1362468,ALGT,2021,1,71
1020710,DXPE,2021,4,1
1232524,JAZZ,2021,5,4
19617,JPM,2021,3,96
1633917,PYPL,2021,7,57
1389170,TRGP,2021,2,56
1617406,PK,2021,1,52
1638833,SGRY,2021,7,21
1002047,NTAP,2021,8,90
89800,SHW,2021,9,82
923120,GBX,2021,9,89
7431,AWI,2021,9,82
906163,NVR,2021,1,66
1288847,FIVN,2021,7,32
878927,ODFL,2021,9,50
1400891,IHRT,2021,7,49
832428,SSP,2021,7,49
1237831,GMED,2021,8,12
746515,EXPD,2021,9,24
1467373,ACN,2021,7,32
1587523,KN,2021,8,73
1529864,ENVA,2021,3,2
1499832,TSQ,2021,7,49
1681459,FTI,2021,4,75
1722684,WH,2021,1,52
1579298,BURL,2021,0,69
1096343,MKL,2021,7,47
811596,KALU,2021,9,41
1692819,VST,2021,6,72
1290900,CVGI,2021,9,34
1409970,LC,2021,3,31
1551152,ABBV,2021,5,94
1739940,CI,2021,7,23
943819,RMD,2021,9,40
799233,HTLD,2021,9,50
1267238,AIZ,2021,7,47
1730168,AVGO,2021,8,73
1590976,MBUU,2021,9,93
320193,AAPL,2021,8,90
1057877,IDA,2021,6,3
1801075,ANAT,2021,7,30
1527469,ATH,2021,7,47
812074,OI,2021,9,9
891532,PESI,2021,4,22
97216,TEX,2021,9,18
318833,TISI,2021,9,1
1070985,CXW,2021,7,26
40704,GIS,2021,0,28
33488,ESCA,2021,9,93
855658,LSCC,2021,8,73
726601,CCBG,2021,3,11
1054905,IOSP,2021,9,9
1509589,CIVI,2021,2,56
1289490,EXR,2021,1,16
1046311,CHH,2021,1,52
1126328,PFG,2021,7,30
914208,IVZ,2021,7,83
1258602,NNI,2021,7,68
1043509,SAH,2021,9,70
100885,UNP,2021,4,53
746598,BRC,2021,9,78
945764,DEN,2021,2,56
1690820,CVNA,2021,7,70
350698,AN,2021,0,70
5981,AVD,2021,9,9
357173,OSBC,2021,3,55
4281,HWM,2021,9,41
7084,ADM,2021,9,39
766704,WELL,2021,1,10
1592000,ENLC,2021,2,37
1304421,CNSL,2021,7,17
943452,WAB,2021,4,79
764478,BBY,2021,0,67
1757898,STE,2021,5,85
1707925,LIN,2021,4,75
34903,FRT,2021,1,16
1035267,ISRG,2021,5,51
714395,GABC,2021,3,31
28412,CMA,2021,3,31
95029,RGR,2021,9,93
8818,AVY,2021,9,9
1070412,CNX,2021,6,37
98362,TKR,2021,9,41
793952,HOG,2021,9,70
26780,DAN,2021,9,79
1001082,DISH,2021,7,17
33185,EFX,2021,7,68
1273931,MGI,2021,7,6
1318605,TSLA,2021,9,54
1472787,FAF,2021,3,81
354647,CVBF,2021,3,55
20520,FYBR,2021,7,17
820318,COHR,2021,8,43
910073,NYCB,2021,3,11
94049,SCL,2021,9,9
914025,POLY,2021,8,27
77360,PNR,2021,9,54
810332,MESA,2021,7,71
7332,SWN,2021,6,37
1396814,PCRX,2021,5,4
55135,KELYA,2021,7,40
820027,AMP,2021,3,30
920371,SSD,2021,9,82
1335258,LYV,2021,7,49
1002910,AEE,2021,6,25
1562476,TMHC,2021,1,66
1015328,WTFC,2021,3,31
857005,PTC,2021,8,7
49826,ITW,2021,9,33
1156388,BGFV,2021,0,62
866374,FLEX,2021,8,7
730263,THO,2021,9,34
9326,BCPC,2021,9,80
1035983,FIX,2021,9,86
35527,FITB,2021,3,55
1603923,WFRD,2021,4,75
701374,SIX,2021,7,91
104918,AVA,2021,6,3
811156,CMS,2021,6,3
1374310,CBOE,2021,7,6
64803,CVS,2021,7,42
91767,SON,2021,9,39
723603,CULP,2021,9,82
1042046,AFG,2021,7,30
1039684,OKE,2021,2,37
866273,MTRX,2021,4,75
1753886,STON,2021,7,26
851968,MHK,2021,9,93
1545654,ALEX,2021,1,45
1410636,AWK,2021,2,29
1064728,BTU,2021,2,56
72741,ES,2021,6,46
1005757,CSGS,2021,7,32
1043337,SRI,2021,9,33
1176948,ARES,2021,7,83
1177394,SNX,2021,8,90
1077771,UMPQ,2021,3,84
902791,BBSI,2021,7,98
1573516,MUSA,2021,0,48
37808,FNB,2021,3,61
933036,RCII,2021,1,59
1420800,ENOV,2021,9,78
1032033,SLM,2021,3,92
1033012,FBC,2021,3,55
1364742,BLK,2021,7,14
12927,BA,2021,9,54
106640,WHR,2021,9,15
316709,SCHW,2021,3,92
31791,PKI,2021,5,85
1100682,CRL,2021,5,12
922224,PPL,2021,6,46
106040,WDC,2021,8,7
1297184,AMPH,2021,5,65
886346,KAI,2021,9,9
75252,OMI,2021,9,12
59478,LLY,2021,5,36
1069258,KTOS,2021,8,7
230557,SIGI,2021,7,47
55785,KMB,2021,9,19
24741,GLW,2021,9,76
1067983,BRK.B,2021,7,26
814585,MBI,2021,3,30
16040,CBT,2021,9,80
1514705,SXC,2021,2,60
1156039,ELV,2021,7,23
1488813,CUBI,2021,3,55
785161,EHC,2021,7,42
1410172,RBCN,2021,8,76
1336917,UAA,2021,9,0
1636222,WING,2021,0,48
1408075,GPK,2021,9,39
860546,OFC,2021,1,74
1124804,MDRX,2021,5,88
1783180,CARR,2021,9,18
1403568,ULTA,2021,0,67
818479,XRAY,2021,9,12
750004,LNW,2021,7,40
1575965,GLPI,2021,1,87
1001250,EL,2021,9,0
1156375,CME,2021,7,26
46195,BOH,2021,3,55
875045,BIIB,2021,5,94
7536,ARW,2021,8,20
1688476,NEX,2021,4,29
275053,NATR,2021,9,95
1219601,CCK,2021,9,39
1163302,X,2021,4,89
879526,WNC,2021,9,34
277135,GWW,2021,9,18
1145986,ASPN,2021,4,1
1130310,CNP,2021,6,46
917470,ZEUS,2021,9,89
51644,IPG,2021,7,49
1047862,ED,2021,6,25
1230245,PIPR,2021,7,68
16875,CP,2021,4,99
37785,FMC,2021,9,9
1320854,RAIL,2021,4,89
1673985,ASIX,2021,9,80
1040829,RHP,2021,1,52
1590895,CZR,2021,1,52
892537,MANT,2021,8,27
1618673,PFGC,2021,0,19
1071739,CNC,2021,7,23
1451505,RIG,2021,4,99
107263,WMB,2021,6,37
871763,MAN,2021,7,40
766829,SJW,2021,4,29
773141,MDC,2021,1,14
1144215,AYI,2021,9,54
1164727,NEM,2021,4,38
310158,MRK,2021,5,36
940942,HUBG,2021,9,50
1592386,VIRT,2021,7,68
912463,GES,2021,9,0
875357,BOKF,2021,3,11
1571949,ICE,2021,7,68
1018724,AMZN,2021,0,67
1095073,RE,2021,7,47
912767,UFPI,2021,9,82
789019,MSFT,2021,8,90
1708055,RBBN,2021,8,27
352825,FSTR,2021,9,89
104169,WMT,2021,0,69
14693,BF.B,2021,0,19
1021162,TGI,2021,9,33
91419,SJM,2021,0,28
1564708,NWSA,2021,7,13
46129,AMOT,2021,8,20
1058623,CMLS,2021,7,49
21510,COHR.1,2021,8,73
1136352,CEQP,2021,2,56
1255474,WLL,2021,2,56
66570,MSA,2021,9,78
896156,ETD,2021,0,97
1164863,NPO,2021,9,41
1037868,AME,2021,8,33
1053352,HTBK,2021,3,31
745308,JOE,2021,1,91
1041803,PSMT,2021,0,62
1403161,V,2021,7,57
1677703,CNDT,2021,7,98
764401,IIIN,2021,9,89
945114,GIC,2021,9,18
1561680,TPH,2021,1,66
1276187,ET,2021,6,37
1174922,WYNN,2021,1,52
1576940,CCS,2021,1,66
102212,UVSP,2021,3,55
90498,SFNC,2021,3,11
916365,TSCO,2021,0,62
1274494,FSLR,2021,8,54
1012019,RUSHA,2021,9,50
913760,SNEX,2021,7,68
842633,TRS,2021,9,82
88205,SPXC,2021,9,86
48898,HUBB,2021,9,86
56047,KEX,2021,4,99
37996,F,2021,9,34
912242,MAC,2021,1,16
1402829,ORN,2021,4,99
910521,DECK,2021,9,0
898437,ANIK,2021,5,51
927653,MCK,2021,5,21
882835,ROP,2021,9,54
1466026,MSBI,2021,3,11
1060822,CRI,2021,0,35
43920,GEF,2021,9,39
1633931,BLD,2021,9,93
1032208,SRE,2021,6,46
1467858,GM,2021,9,34
929008,WCC,2021,4,86
67887,MOG.A,2021,9,0
1492633,NLSN,2021,8,90
1437107,WBD,2021,7,49
74303,OLN,2021,9,80
