cik,tic,Year,cluster_10,cluster_100
1058290,CTSH,2021,6,73
926326,OMCL,2021,4,5
40211,GATX,2021,7,79
1357615,KBR,2021,7,28
12659,HRB,2021,6,1
97476,TXN,2021,9,72
788784,PEG,2021,3,43
1108109,CYH,2021,6,32
62234,MCS,2021,8,18
1037676,ARCH,2021,7,77
763744,LCII,2021,2,16
22444,CMC,2021,2,38
894081,ATSG,2021,6,54
783325,WEC,2021,3,3
856982,MMSI,2021,4,48
1059556,MCO,2021,1,94
82020,USLM,2021,7,95
778164,ALTO,2021,0,82
108312,WWD,2021,2,64
101382,UMBF,2021,5,69
862831,FISI,2021,5,63
1288403,WTI,2021,3,84
1129155,MPX,2021,2,65
915913,ALB,2021,0,10
849869,SLGN,2021,0,74
316253,ENZ,2021,4,67
1026655,CMT,2021,2,27
18230,CAT,2021,2,62
1077688,HOFT,2021,2,83
66756,ALE,2021,3,3
1297989,EXLS,2021,6,32
104889,GHC,2021,6,87
315189,DE,2021,2,62
21076,CLX,2021,0,90
1517228,COMM,2021,6,52
1552000,MPLX,2021,3,84
28917,DDS,2021,8,7
85961,R,2021,2,9
50493,IMKTA,2021,8,30
80661,PGR,2021,1,61
57515,LANC,2021,0,0
1037976,JLL,2021,6,60
768899,TBI,2021,6,54
1308208,ULH,2021,2,9
1520697,ACHC,2021,6,23
813828,PARA,2021,6,51
1692063,SNDR,2021,2,9
874716,IDXX,2021,4,46
91440,SNA,2021,9,65
88121,SEB,2021,0,20
1355096,QRTEA,2021,8,75
860730,HCA,2021,6,32
18255,CATO,2021,8,92
105016,WSO,2021,2,62
908255,BWA,2021,2,42
1705110,ANGI,2021,6,60
49754,DIN,2021,8,70
89439,MLI,2021,2,37
1579877,OUT,2021,6,87
1004980,PCG,2021,3,43
1711269,EVRG,2021,3,43
93751,STT,2021,5,63
101829,RTX,2021,9,36
1206264,TPX,2021,8,24
1166003,XPO,2021,6,9
911177,CWST,2021,7,6
1411207,ALSN,2021,2,42
36146,TRMK,2021,5,22
896262,AMED,2021,6,23
935703,DLTR,2021,8,70
849399,GEN,2021,6,73
1468328,ADUS,2021,6,23
1107843,QLYS,2021,4,91
40729,ALLY,2021,5,63
62709,MMC,2021,1,60
96021,SYY,2021,0,0
780571,ITRI,2021,9,52
66740,MMM,2021,9,78
1019849,PAG,2021,2,35
12208,BIO,2021,4,48
1659166,FTV,2021,9,72
1035201,CWT,2021,3,53
1062231,AXL,2021,2,42
824142,AAON,2021,2,93
1075531,BKNG,2021,6,51
1050825,SCS,2021,2,65
1005284,OLED,2021,9,12
94845,LEVI,2021,8,7
891166,UVE,2021,1,61
11544,WRB,2021,1,61
1136893,FIS,2021,1,34
717954,UNF,2021,6,54
1468174,H,2021,6,40
1653653,RRR,2021,6,57
1627223,CC,2021,0,89
1021860,NOV,2021,7,28
1744489,DIS,2021,6,51
100517,UAL,2021,6,50
