cik,tic,Year,cluster_10,cluster_100
93751,STT,2021,4,39
101829,RTX,2021,2,70
1206264,TPX,2021,3,7
1166003,XPO,2021,2,50
911177,CWST,2021,8,3
1411207,ALSN,2021,2,53
36146,TRMK,2021,4,40
896262,AMED,2021,1,79
935703,DLTR,2021,7,78
849399,GEN,2021,9,42
1468328,ADUS,2021,1,79
1107843,QLYS,2021,9,12
40729,ALLY,2021,4,39
62709,MMC,2021,5,97
96021,SYY,2021,0,0
780571,ITRI,2021,6,20
66740,MMM,2021,8,93
1019849,PAG,2021,2,36
12208,BIO,2021,1,5
1659166,FTV,2021,9,5
1035201,CWT,2021,6,94
1062231,AXL,2021,2,11
824142,AAON,2021,6,67
1075531,BKNG,2021,9,16
1050825,SCS,2021,3,87
1005284,OLED,2021,9,38
94845,LEVI,2021,7,48
891166,UVE,2021,5,63
11544,WRB,2021,5,4
1136893,FIS,2021,4,9
717954,UNF,2021,7,2
1468174,H,2021,3,16
1653653,RRR,2021,3,27
1627223,CC,2021,8,85
1021860,NOV,2021,8,46
1744489,DIS,2021,9,64
100517,UAL,2021,2,54
